Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_26_976,VSS,Metal1,489.1200,120.9600,0.001865
FILLER_26_969,VSS,Metal1,486.9660,121.4200,0.001865
FILLER_26_962,VSS,Metal1,483.6060,121.4200,0.001865
FILLER_26_955,VSS,Metal1,480.2460,121.4200,0.001865
FILLER_26_948,VSS,Metal1,476.8860,121.4200,0.001865
FILLER_26_941,VSS,Metal1,473.5260,121.4200,0.001865
FILLER_26_934,VSS,Metal1,470.1660,121.4200,0.001865
FILLER_26_927,VSS,Metal1,466.8060,121.4200,0.001865
FILLER_26_920,VSS,Metal1,463.4460,121.4200,0.001866
FILLER_26_913,VSS,Metal1,460.0860,121.4200,0.001866
FILLER_26_906,VSS,Metal1,456.7260,121.4200,0.001866
FILLER_26_899,VSS,Metal1,453.3660,121.4200,0.001866
FILLER_26_892,VSS,Metal1,450.0060,121.4200,0.001866
FILLER_26_885,VSS,Metal1,446.6460,121.4200,0.001866
FILLER_26_879,VSS,Metal1,442.5600,120.9600,0.001866
FILLER_26_875,VSS,Metal1,441.1080,121.3360,0.001866
FILLER_26_864,VSS,Metal1,435.1200,120.9600,0.001886
FILLER_26_856,VSS,Metal1,431.9880,121.3360,0.001887
FILLER_26_849,VSS,Metal1,429.3660,121.4200,0.001887
FILLER_26_842,VSS,Metal1,426.0060,121.4200,0.001888
FILLER_26_835,VSS,Metal1,422.6460,121.4200,0.001893
FILLER_26_830,VSS,Metal1,418.8000,120.9600,0.001898
FILLER_26_828,VSS,Metal1,418.0800,120.9600,0.001900
FILLER_26_800,VSS,Metal1,404.4000,120.9600,0.001901
FILLER_26_739,VSS,Metal1,376.5660,121.4200,0.001902
FILLER_26_725,VSS,Metal1,368.4000,120.9600,0.001906
FILLER_26_723,VSS,Metal1,367.6800,120.9600,0.001906
FILLER_26_711,VSS,Metal1,361.9200,120.9600,0.001906
FILLER_26_707,VSS,Metal1,360.4680,121.3360,0.001906
FILLER_26_700,VSS,Metal1,357.8460,121.4200,0.001906
FILLER_26_662,VSS,Metal1,338.1600,120.9600,0.001908
FILLER_26_655,VSS,Metal1,336.2460,121.4200,0.001908
FILLER_26_641,VSS,Metal1,328.0800,120.9600,0.001919
FILLER_26_639,VSS,Metal1,327.3600,120.9600,0.001921
FILLER_26_632,VSS,Metal1,325.2060,121.4200,0.001921
FILLER_26_625,VSS,Metal1,321.8460,121.4200,0.001921
FILLER_26_597,VSS,Metal1,307.2000,120.9600,0.001921
FILLER_26_590,VSS,Metal1,305.0460,121.4200,0.001921
FILLER_26_559,VSS,Metal1,289.4280,121.3360,0.001921
FILLER_26_530,VSS,Metal1,275.0400,120.9600,0.001920
FILLER_26_526,VSS,Metal1,273.5880,121.3360,0.001920
FILLER_26_498,VSS,Metal1,259.4400,120.9600,0.001919
FILLER_26_491,VSS,Metal1,257.5260,121.4200,0.001919
FILLER_26_485,VSS,Metal1,253.4400,120.9600,0.001919
FILLER_26_481,VSS,Metal1,251.9880,121.3360,0.001919
FILLER_26_474,VSS,Metal1,249.3660,121.4200,0.001923
FILLER_26_467,VSS,Metal1,246.0060,121.4200,0.001923
FILLER_26_460,VSS,Metal1,242.6460,121.4200,0.001923
FILLER_26_453,VSS,Metal1,239.2860,121.4200,0.001923
FILLER_26_401,VSS,Metal1,213.1200,120.9600,0.001920
FILLER_26_390,VSS,Metal1,207.6000,120.9600,0.001920
FILLER_26_386,VSS,Metal1,206.3880,121.3360,0.001920
FILLER_26_374,VSS,Metal1,200.1600,120.9600,0.001918
FILLER_26_367,VSS,Metal1,198.0060,121.4200,0.001918
FILLER_26_360,VSS,Metal1,194.6460,121.4200,0.001918
FILLER_26_354,VSS,Metal1,190.5600,120.9600,0.001918
FILLER_26_350,VSS,Metal1,189.1080,121.3360,0.001918
FILLER_26_282,VSS,Metal1,155.7600,120.9600,0.001917
FILLER_26_246,VSS,Metal1,138.4800,120.9600,0.001914
FILLER_26_244,VSS,Metal1,137.7600,120.9600,0.001913
FILLER_26_203,VSS,Metal1,118.5480,121.3360,0.001906
FILLER_26_196,VSS,Metal1,115.9260,121.4200,0.001901
FILLER_26_155,VSS,Metal1,95.5080,121.3360,0.001901
FILLER_26_144,VSS,Metal1,90.9660,121.4200,0.001900
FILLER_26_116,VSS,Metal1,76.0800,120.9600,0.001899
FILLER_26_112,VSS,Metal1,74.8680,121.3360,0.001899
FILLER_26_105,VSS,Metal1,72.2460,121.4200,0.001899
FILLER_26_98,VSS,Metal1,68.8860,121.4200,0.001899
FILLER_26_42,VSS,Metal1,42.0060,121.4200,0.001818
FILLER_26_35,VSS,Metal1,38.6460,121.4200,0.001818
FILLER_26_28,VSS,Metal1,35.2860,121.4200,0.001818
FILLER_26_21,VSS,Metal1,31.9260,121.4200,0.001818
FILLER_26_14,VSS,Metal1,28.5660,121.4200,0.001818
FILLER_26_7,VSS,Metal1,25.2060,121.4200,0.001818
FILLER_26_0,VSS,Metal1,21.8460,121.4200,0.001818
FILLER_25_1747,VSS,Metal1,859.2000,120.9600,0.001663
FILLER_25_1743,VSS,Metal1,857.7480,120.5830,0.001663
FILLER_25_1736,VSS,Metal1,855.1260,120.4990,0.001663
FILLER_25_1729,VSS,Metal1,851.7660,120.4990,0.001663
FILLER_25_1722,VSS,Metal1,848.4060,120.4990,0.001663
FILLER_25_1715,VSS,Metal1,845.0460,120.4990,0.001663
FILLER_25_1708,VSS,Metal1,841.6860,120.4990,0.001663
FILLER_25_1701,VSS,Metal1,838.3260,120.4990,0.001663
FILLER_25_1694,VSS,Metal1,834.9660,120.4990,0.001663
FILLER_25_1687,VSS,Metal1,831.6060,120.4990,0.001663
FILLER_25_1680,VSS,Metal1,828.2460,120.4990,0.001663
FILLER_25_1673,VSS,Metal1,824.8860,120.4990,0.001663
FILLER_25_1666,VSS,Metal1,821.5260,120.4990,0.001663
FILLER_25_1659,VSS,Metal1,818.1660,120.4990,0.001663
FILLER_25_1652,VSS,Metal1,814.8060,120.4990,0.001663
FILLER_25_1645,VSS,Metal1,811.4460,120.4990,0.001663
FILLER_25_1638,VSS,Metal1,808.0860,120.4990,0.001663
FILLER_25_1631,VSS,Metal1,804.7260,120.4990,0.001663
FILLER_25_1624,VSS,Metal1,801.3660,120.4990,0.001663
FILLER_25_1617,VSS,Metal1,798.0060,120.4990,0.001663
FILLER_25_1610,VSS,Metal1,794.6460,120.4990,0.001663
FILLER_25_1603,VSS,Metal1,791.2860,120.4990,0.001663
FILLER_25_1596,VSS,Metal1,787.9260,120.4990,0.001663
FILLER_25_1589,VSS,Metal1,784.5660,120.4990,0.001663
FILLER_25_1582,VSS,Metal1,781.2060,120.4990,0.001663
FILLER_25_1575,VSS,Metal1,777.8460,120.4990,0.001663
FILLER_25_1568,VSS,Metal1,774.4860,120.4990,0.001663
FILLER_25_1561,VSS,Metal1,771.1260,120.4990,0.001663
FILLER_25_1554,VSS,Metal1,767.7660,120.4990,0.001663
FILLER_25_1547,VSS,Metal1,764.4060,120.4990,0.001663
FILLER_25_1540,VSS,Metal1,761.0460,120.4990,0.001663
FILLER_25_1533,VSS,Metal1,757.6860,120.4990,0.001663
FILLER_25_1491,VSS,Metal1,736.3200,120.9600,0.001665
FILLER_25_1477,VSS,Metal1,729.3600,120.9600,0.001666
FILLER_25_1468,VSS,Metal1,725.0400,120.9600,0.001692
FILLER_25_1466,VSS,Metal1,724.3200,120.9600,0.001692
FILLER_25_1452,VSS,Metal1,717.3600,120.9600,0.001693
FILLER_25_1450,VSS,Metal1,716.6400,120.9600,0.001693
FILLER_25_1433,VSS,Metal1,708.4800,120.9600,0.001696
FILLER_25_1422,VSS,Metal1,703.2000,120.9600,0.001700
FILLER_25_1398,VSS,Metal1,691.6800,120.9600,0.001704
FILLER_25_1387,VSS,Metal1,686.1600,120.9600,0.001707
FILLER_25_1385,VSS,Metal1,685.4400,120.9600,0.001708
FILLER_25_1343,VSS,Metal1,666.4860,120.4990,0.001715
FILLER_25_1336,VSS,Metal1,661.9200,120.9600,0.001717
FILLER_25_1327,VSS,Metal1,657.3600,120.9600,0.001732
FILLER_25_1302,VSS,Metal1,646.0680,120.5830,0.001732
FILLER_25_1279,VSS,Metal1,634.5600,120.9600,0.001752
FILLER_25_1256,VSS,Metal1,623.5200,120.9600,0.001757
FILLER_25_1247,VSS,Metal1,618.9600,120.9600,0.001757
FILLER_25_1245,VSS,Metal1,618.2400,120.9600,0.001757
FILLER_25_1226,VSS,Metal1,608.8800,120.9600,0.001760
FILLER_25_1208,VSS,Metal1,600.2400,120.9600,0.001770
FILLER_25_1180,VSS,Metal1,587.0400,120.9600,0.001775
FILLER_25_1166,VSS,Metal1,580.3200,120.9600,0.001779
FILLER_25_1162,VSS,Metal1,578.8680,120.5830,0.001779
FILLER_25_1155,VSS,Metal1,576.2460,120.4990,0.001780
FILLER_25_1141,VSS,Metal1,568.3200,120.9600,0.001804
FILLER_25_1134,VSS,Metal1,566.1660,120.4990,0.001804
FILLER_25_1127,VSS,Metal1,562.8060,120.4990,0.001807
FILLER_25_1120,VSS,Metal1,559.4460,120.4990,0.001808
FILLER_25_1108,VSS,Metal1,552.2400,120.9600,0.001812
FILLER_25_1091,VSS,Metal1,544.3200,120.9600,0.001828
FILLER_25_1068,VSS,Metal1,533.2800,120.9600,0.001836
FILLER_25_1049,VSS,Metal1,523.9200,120.9600,0.001843
FILLER_25_1047,VSS,Metal1,523.2000,120.9600,0.001843
FILLER_25_1012,VSS,Metal1,506.1600,120.9600,0.001847
FILLER_25_997,VSS,Metal1,499.2000,120.9600,0.001848
FILLER_25_979,VSS,Metal1,490.5600,120.9600,0.001864
FILLER_25_972,VSS,Metal1,488.4060,120.4990,0.001865
FILLER_25_965,VSS,Metal1,485.0460,120.4990,0.001865
FILLER_25_958,VSS,Metal1,481.6860,120.4990,0.001865
FILLER_25_951,VSS,Metal1,478.3260,120.4990,0.001865
FILLER_25_944,VSS,Metal1,474.9660,120.4990,0.001865
FILLER_25_937,VSS,Metal1,471.6060,120.4990,0.001865
FILLER_25_930,VSS,Metal1,468.2460,120.4990,0.001865
FILLER_25_923,VSS,Metal1,464.8860,120.4990,0.001865
FILLER_25_916,VSS,Metal1,461.5260,120.4990,0.001866
FILLER_25_909,VSS,Metal1,458.1660,120.4990,0.001866
FILLER_25_902,VSS,Metal1,454.8060,120.4990,0.001866
FILLER_25_863,VSS,Metal1,434.8800,120.9600,0.001886
FILLER_25_847,VSS,Metal1,427.2000,120.9600,0.001888
FILLER_25_843,VSS,Metal1,425.7480,120.5830,0.001888
FILLER_25_836,VSS,Metal1,423.1260,120.4990,0.001893
FILLER_25_829,VSS,Metal1,419.7660,120.4990,0.001898
FILLER_25_778,VSS,Metal1,394.5480,120.5830,0.001901
FILLER_25_767,VSS,Metal1,388.5600,120.9600,0.001901
FILLER_25_765,VSS,Metal1,387.8400,120.9600,0.001901
FILLER_25_758,VSS,Metal1,385.6860,120.4990,0.001901
FILLER_25_752,VSS,Metal1,381.6000,120.9600,0.001901
FILLER_25_741,VSS,Metal1,376.0800,120.9600,0.001902
FILLER_25_739,VSS,Metal1,375.3600,120.9600,0.001902
FILLER_25_730,VSS,Metal1,370.8000,120.9600,0.001906
FILLER_25_688,VSS,Metal1,350.6400,120.9600,0.001906
FILLER_25_686,VSS,Metal1,349.9200,120.9600,0.001906
FILLER_25_681,VSS,Metal1,347.2800,120.9600,0.001906
FILLER_25_679,VSS,Metal1,346.5600,120.9600,0.001906
FILLER_25_654,VSS,Metal1,334.3200,120.9600,0.001908
FILLER_25_650,VSS,Metal1,333.1080,120.5830,0.001908
FILLER_25_643,VSS,Metal1,330.4860,120.4990,0.001908
FILLER_25_601,VSS,Metal1,308.8800,120.9600,0.001921
FILLER_25_599,VSS,Metal1,308.1600,120.9600,0.001921
FILLER_25_591,VSS,Metal1,304.7880,120.5830,0.001921
FILLER_25_576,VSS,Metal1,296.8800,120.9600,0.001921
FILLER_25_572,VSS,Metal1,295.6680,120.5830,0.001921
FILLER_25_558,VSS,Metal1,288.2400,120.9600,0.001920
FILLER_25_554,VSS,Metal1,287.0280,120.5830,0.001920
FILLER_25_548,VSS,Metal1,283.6800,120.9600,0.001920
FILLER_25_541,VSS,Metal1,281.5260,120.4990,0.001920
FILLER_25_536,VSS,Metal1,277.6800,120.9600,0.001920
FILLER_25_534,VSS,Metal1,276.9600,120.9600,0.001920
FILLER_25_481,VSS,Metal1,251.2800,120.9600,0.001919
FILLER_25_477,VSS,Metal1,250.0680,120.5830,0.001923
FILLER_25_439,VSS,Metal1,231.1200,120.9600,0.001923
FILLER_25_408,VSS,Metal1,216.9480,120.5830,0.001920
FILLER_25_380,VSS,Metal1,202.8000,120.9600,0.001919
FILLER_25_378,VSS,Metal1,202.0800,120.9600,0.001919
FILLER_25_350,VSS,Metal1,188.4000,120.9600,0.001918
FILLER_25_348,VSS,Metal1,187.6800,120.9600,0.001918
FILLER_25_304,VSS,Metal1,167.0280,120.5830,0.001918
FILLER_25_270,VSS,Metal1,150.2400,120.9600,0.001914
FILLER_25_263,VSS,Metal1,148.0860,120.4990,0.001914
FILLER_25_221,VSS,Metal1,126.7200,120.9600,0.001913
FILLER_25_217,VSS,Metal1,125.2680,120.5830,0.001913
FILLER_25_210,VSS,Metal1,122.6460,120.4990,0.001910
FILLER_25_204,VSS,Metal1,118.5600,120.9600,0.001906
FILLER_25_200,VSS,Metal1,117.1080,120.5830,0.001901
FILLER_25_193,VSS,Metal1,114.4860,120.4990,0.001901
FILLER_25_186,VSS,Metal1,111.1260,120.4990,0.001901
FILLER_25_144,VSS,Metal1,89.7600,120.9600,0.001900
FILLER_25_137,VSS,Metal1,87.6060,120.4990,0.001899
FILLER_25_123,VSS,Metal1,80.1480,120.5830,0.001899
FILLER_25_94,VSS,Metal1,65.7600,120.9600,0.001827
FILLER_25_80,VSS,Metal1,58.8000,120.9600,0.001824
FILLER_25_46,VSS,Metal1,43.9260,120.4990,0.001818
FILLER_25_39,VSS,Metal1,40.5660,120.4990,0.001818
FILLER_25_32,VSS,Metal1,37.2060,120.4990,0.001818
FILLER_25_25,VSS,Metal1,33.8460,120.4990,0.001818
FILLER_25_18,VSS,Metal1,30.4860,120.4990,0.001818
FILLER_25_11,VSS,Metal1,27.1260,120.4990,0.001818
FILLER_25_4,VSS,Metal1,23.7660,120.4990,0.001818
FILLER_24_1745,VSS,Metal1,858.7080,113.7760,0.001654
FILLER_24_1738,VSS,Metal1,856.0860,113.8600,0.001654
FILLER_24_1731,VSS,Metal1,852.7260,113.8600,0.001654
FILLER_24_1724,VSS,Metal1,849.3660,113.8600,0.001654
FILLER_24_1717,VSS,Metal1,846.0060,113.8600,0.001654
FILLER_24_1710,VSS,Metal1,842.6460,113.8600,0.001654
FILLER_24_1703,VSS,Metal1,839.2860,113.8600,0.001654
FILLER_24_1696,VSS,Metal1,835.9260,113.8600,0.001654
FILLER_24_1689,VSS,Metal1,832.5660,113.8600,0.001654
FILLER_24_1682,VSS,Metal1,829.2060,113.8600,0.001654
FILLER_24_1675,VSS,Metal1,825.8460,113.8600,0.001654
FILLER_24_1668,VSS,Metal1,822.4860,113.8600,0.001654
FILLER_24_1661,VSS,Metal1,819.1260,113.8600,0.001654
FILLER_24_1654,VSS,Metal1,815.7660,113.8600,0.001654
FILLER_24_1647,VSS,Metal1,812.4060,113.8600,0.001654
FILLER_24_1640,VSS,Metal1,809.0460,113.8600,0.001654
FILLER_24_1633,VSS,Metal1,805.6860,113.8600,0.001654
FILLER_24_1626,VSS,Metal1,802.3260,113.8600,0.001654
FILLER_24_1619,VSS,Metal1,798.9660,113.8600,0.001654
FILLER_24_1612,VSS,Metal1,795.6060,113.8600,0.001654
FILLER_24_1605,VSS,Metal1,792.2460,113.8600,0.001654
FILLER_24_1598,VSS,Metal1,788.8860,113.8600,0.001655
FILLER_24_1591,VSS,Metal1,785.5260,113.8600,0.001655
FILLER_24_1584,VSS,Metal1,782.1660,113.8600,0.001656
FILLER_24_1577,VSS,Metal1,778.8060,113.8600,0.001656
FILLER_24_1570,VSS,Metal1,775.4460,113.8600,0.001657
FILLER_24_1563,VSS,Metal1,772.0860,113.8600,0.001658
FILLER_24_1556,VSS,Metal1,768.7260,113.8600,0.001658
FILLER_24_1549,VSS,Metal1,765.3660,113.8600,0.001659
FILLER_24_1542,VSS,Metal1,762.0060,113.8600,0.001659
FILLER_24_1535,VSS,Metal1,758.6460,113.8600,0.001660
FILLER_24_1528,VSS,Metal1,755.2860,113.8600,0.001660
FILLER_24_1496,VSS,Metal1,738.4800,113.4000,0.001665
FILLER_24_1489,VSS,Metal1,736.5660,113.8600,0.001665
FILLER_24_1479,VSS,Metal1,730.3200,113.4000,0.001666
FILLER_24_1454,VSS,Metal1,719.0280,113.7760,0.001670
FILLER_24_1447,VSS,Metal1,716.4060,113.8600,0.001675
FILLER_24_1425,VSS,Metal1,704.6400,113.4000,0.001681
FILLER_24_1418,VSS,Metal1,702.4860,113.8600,0.001684
FILLER_24_1411,VSS,Metal1,699.1260,113.8600,0.001685
FILLER_24_1404,VSS,Metal1,694.5600,113.4000,0.001700
FILLER_24_1388,VSS,Metal1,687.3480,113.7760,0.001702
FILLER_24_1373,VSS,Metal1,679.6800,113.4000,0.001706
FILLER_24_1366,VSS,Metal1,677.5260,113.8600,0.001712
FILLER_24_1351,VSS,Metal1,669.5880,113.7760,0.001715
FILLER_24_1334,VSS,Metal1,660.7200,113.4000,0.001721
FILLER_24_1332,VSS,Metal1,660.0000,113.4000,0.001721
FILLER_24_1326,VSS,Metal1,657.1200,113.4000,0.001721
FILLER_24_1319,VSS,Metal1,654.9660,113.8600,0.001721
FILLER_24_1312,VSS,Metal1,650.4000,113.4000,0.001723
FILLER_24_1298,VSS,Metal1,644.1480,113.7760,0.001724
FILLER_24_1285,VSS,Metal1,637.2000,113.4000,0.001726
FILLER_24_1283,VSS,Metal1,636.4800,113.4000,0.001726
FILLER_24_1264,VSS,Metal1,627.1200,113.4000,0.001732
FILLER_24_1260,VSS,Metal1,625.9080,113.7760,0.001732
FILLER_24_1228,VSS,Metal1,610.0800,113.4000,0.001742
FILLER_24_1203,VSS,Metal1,597.8400,113.4000,0.001761
FILLER_24_1170,VSS,Metal1,582.7080,113.7760,0.001766
FILLER_24_1157,VSS,Metal1,575.7600,113.4000,0.001773
FILLER_24_1155,VSS,Metal1,575.0400,113.4000,0.001773
FILLER_24_1143,VSS,Metal1,570.4860,113.8600,0.001781
FILLER_24_1136,VSS,Metal1,567.1260,113.8600,0.001786
FILLER_24_1065,VSS,Metal1,531.8400,113.4000,0.001834
FILLER_24_1061,VSS,Metal1,530.3880,113.7760,0.001834
FILLER_24_1033,VSS,Metal1,516.9480,113.7760,0.001843
FILLER_24_1026,VSS,Metal1,514.3260,113.8600,0.001848
FILLER_24_1020,VSS,Metal1,510.0000,113.4000,0.001851
FILLER_24_993,VSS,Metal1,497.0400,113.4000,0.001856
FILLER_24_991,VSS,Metal1,496.3200,113.4000,0.001859
FILLER_24_985,VSS,Metal1,493.4400,113.4000,0.001859
FILLER_24_978,VSS,Metal1,491.2860,113.8600,0.001860
FILLER_24_972,VSS,Metal1,486.9600,113.4000,0.001862
FILLER_24_965,VSS,Metal1,485.0460,113.8600,0.001869
FILLER_24_958,VSS,Metal1,481.6860,113.8600,0.001869
FILLER_24_951,VSS,Metal1,478.3260,113.8600,0.001869
FILLER_24_944,VSS,Metal1,474.9660,113.8600,0.001869
FILLER_24_937,VSS,Metal1,471.6060,113.8600,0.001870
FILLER_24_930,VSS,Metal1,468.2460,113.8600,0.001870
FILLER_24_923,VSS,Metal1,464.8860,113.8600,0.001870
FILLER_24_916,VSS,Metal1,461.5260,113.8600,0.001870
FILLER_24_909,VSS,Metal1,458.1660,113.8600,0.001870
FILLER_24_902,VSS,Metal1,454.8060,113.8600,0.001870
FILLER_24_895,VSS,Metal1,451.4460,113.8600,0.001873
FILLER_24_888,VSS,Metal1,448.0860,113.8600,0.001873
FILLER_24_881,VSS,Metal1,444.7260,113.8600,0.001897
FILLER_24_839,VSS,Metal1,423.1200,113.4000,0.001905
FILLER_24_837,VSS,Metal1,422.4000,113.4000,0.001905
FILLER_24_801,VSS,Metal1,404.8800,113.4000,0.001916
FILLER_24_797,VSS,Metal1,403.6680,113.7760,0.001916
FILLER_24_777,VSS,Metal1,394.8060,113.8600,0.001917
FILLER_24_771,VSS,Metal1,390.7200,113.4000,0.001917
FILLER_24_767,VSS,Metal1,389.2680,113.7760,0.001917
FILLER_24_749,VSS,Metal1,379.9200,113.4000,0.001920
FILLER_24_720,VSS,Metal1,366.0000,113.4000,0.001930
FILLER_24_718,VSS,Metal1,365.2800,113.4000,0.001930
FILLER_24_711,VSS,Metal1,363.1260,113.8600,0.001930
FILLER_24_704,VSS,Metal1,359.7660,113.8600,0.001930
FILLER_24_649,VSS,Metal1,331.9200,113.4000,0.001931
FILLER_24_630,VSS,Metal1,322.8000,113.4000,0.001932
FILLER_24_628,VSS,Metal1,322.0800,113.4000,0.001932
FILLER_24_621,VSS,Metal1,319.9260,113.8600,0.001932
FILLER_24_569,VSS,Metal1,293.5200,113.4000,0.001934
FILLER_24_548,VSS,Metal1,284.1480,113.7760,0.001934
FILLER_24_519,VSS,Metal1,269.7600,113.4000,0.001922
FILLER_24_515,VSS,Metal1,268.3080,113.7760,0.001922
FILLER_24_508,VSS,Metal1,265.6860,113.8600,0.001917
FILLER_24_497,VSS,Metal1,260.4060,113.8600,0.001918
FILLER_24_486,VSS,Metal1,255.1260,113.8600,0.001918
FILLER_24_445,VSS,Metal1,234.7080,113.7760,0.001919
FILLER_24_380,VSS,Metal1,202.8000,113.4000,0.001889
FILLER_24_329,VSS,Metal1,178.3200,113.4000,0.001888
FILLER_24_322,VSS,Metal1,176.4060,113.8600,0.001888
FILLER_24_287,VSS,Metal1,158.8680,113.7760,0.001884
FILLER_24_280,VSS,Metal1,156.2460,113.8600,0.001884
FILLER_24_275,VSS,Metal1,152.4000,113.4000,0.001882
FILLER_24_273,VSS,Metal1,151.6800,113.4000,0.001882
FILLER_24_266,VSS,Metal1,148.7880,113.7760,0.001882
FILLER_24_236,VSS,Metal1,134.3880,113.7760,0.001863
FILLER_24_229,VSS,Metal1,131.7660,113.8600,0.001863
FILLER_24_189,VSS,Metal1,111.3600,113.4000,0.001787
FILLER_24_140,VSS,Metal1,88.3080,113.7760,0.001783
FILLER_24_135,VSS,Metal1,85.2000,113.4000,0.001783
FILLER_24_113,VSS,Metal1,74.8800,113.4000,0.001781
FILLER_24_109,VSS,Metal1,73.4280,113.7760,0.001781
FILLER_24_100,VSS,Metal1,68.4000,113.4000,0.001778
FILLER_24_96,VSS,Metal1,67.1880,113.7760,0.001778
FILLER_24_82,VSS,Metal1,60.4680,113.7760,0.001776
FILLER_24_53,VSS,Metal1,46.0800,113.4000,0.001772
FILLER_24_49,VSS,Metal1,44.6280,113.7760,0.001772
FILLER_24_42,VSS,Metal1,42.0060,113.8600,0.001761
FILLER_24_35,VSS,Metal1,38.6460,113.8600,0.001760
FILLER_24_28,VSS,Metal1,35.2860,113.8600,0.001760
FILLER_24_21,VSS,Metal1,31.9260,113.8600,0.001760
FILLER_24_14,VSS,Metal1,28.5660,113.8600,0.001760
FILLER_24_7,VSS,Metal1,25.2060,113.8600,0.001760
FILLER_24_0,VSS,Metal1,21.8460,113.8600,0.001760
FILLER_23_1745,VSS,Metal1,858.7080,113.0230,0.001654
FILLER_23_1738,VSS,Metal1,856.0860,112.9390,0.001654
FILLER_23_1731,VSS,Metal1,852.7260,112.9390,0.001654
FILLER_23_1724,VSS,Metal1,849.3660,112.9390,0.001654
FILLER_23_1717,VSS,Metal1,846.0060,112.9390,0.001654
FILLER_23_1710,VSS,Metal1,842.6460,112.9390,0.001654
FILLER_23_1703,VSS,Metal1,839.2860,112.9390,0.001654
FILLER_23_1696,VSS,Metal1,835.9260,112.9390,0.001654
FILLER_23_1689,VSS,Metal1,832.5660,112.9390,0.001654
FILLER_23_1682,VSS,Metal1,829.2060,112.9390,0.001654
FILLER_23_1675,VSS,Metal1,825.8460,112.9390,0.001654
FILLER_23_1668,VSS,Metal1,822.4860,112.9390,0.001654
FILLER_23_1661,VSS,Metal1,819.1260,112.9390,0.001654
FILLER_23_1654,VSS,Metal1,815.7660,112.9390,0.001654
FILLER_23_1647,VSS,Metal1,812.4060,112.9390,0.001654
FILLER_23_1640,VSS,Metal1,809.0460,112.9390,0.001654
FILLER_23_1633,VSS,Metal1,805.6860,112.9390,0.001654
FILLER_23_1626,VSS,Metal1,802.3260,112.9390,0.001654
FILLER_23_1619,VSS,Metal1,798.9660,112.9390,0.001654
FILLER_23_1612,VSS,Metal1,795.6060,112.9390,0.001654
FILLER_23_1605,VSS,Metal1,792.2460,112.9390,0.001654
FILLER_23_1598,VSS,Metal1,788.8860,112.9390,0.001655
FILLER_23_1591,VSS,Metal1,785.5260,112.9390,0.001655
FILLER_23_1584,VSS,Metal1,782.1660,112.9390,0.001656
FILLER_23_1577,VSS,Metal1,778.8060,112.9390,0.001656
FILLER_23_1570,VSS,Metal1,775.4460,112.9390,0.001657
FILLER_23_1563,VSS,Metal1,772.0860,112.9390,0.001658
FILLER_23_1556,VSS,Metal1,768.7260,112.9390,0.001658
FILLER_23_1549,VSS,Metal1,765.3660,112.9390,0.001659
FILLER_23_1542,VSS,Metal1,762.0060,112.9390,0.001659
FILLER_23_1535,VSS,Metal1,758.6460,112.9390,0.001660
FILLER_23_1528,VSS,Metal1,755.2860,112.9390,0.001660
FILLER_23_1521,VSS,Metal1,751.9260,112.9390,0.001661
FILLER_23_1472,VSS,Metal1,726.9600,113.4000,0.001666
FILLER_23_1470,VSS,Metal1,726.2400,113.4000,0.001666
FILLER_23_1455,VSS,Metal1,720.2460,112.9390,0.001670
FILLER_23_1443,VSS,Metal1,714.4860,112.9390,0.001675
FILLER_23_1431,VSS,Metal1,708.7260,112.9390,0.001680
FILLER_23_1424,VSS,Metal1,705.3660,112.9390,0.001681
FILLER_23_1414,VSS,Metal1,699.1200,113.4000,0.001685
FILLER_23_1410,VSS,Metal1,697.9080,113.0230,0.001685
FILLER_23_1387,VSS,Metal1,687.6060,112.9390,0.001702
FILLER_23_1380,VSS,Metal1,684.2460,112.9390,0.001703
FILLER_23_1373,VSS,Metal1,679.6800,113.4000,0.001706
FILLER_23_1369,VSS,Metal1,678.2280,113.0230,0.001712
FILLER_23_1362,VSS,Metal1,674.4000,113.4000,0.001714
FILLER_23_1358,VSS,Metal1,672.9480,113.0230,0.001714
FILLER_23_1351,VSS,Metal1,670.3260,112.9390,0.001715
FILLER_23_1344,VSS,Metal1,666.9660,112.9390,0.001719
FILLER_23_1338,VSS,Metal1,662.6400,113.4000,0.001720
FILLER_23_1336,VSS,Metal1,661.9200,113.4000,0.001720
FILLER_23_1329,VSS,Metal1,659.7660,112.9390,0.001721
FILLER_23_1322,VSS,Metal1,656.4060,112.9390,0.001721
FILLER_23_1302,VSS,Metal1,645.3600,113.4000,0.001724
FILLER_23_1236,VSS,Metal1,613.6800,113.4000,0.001738
FILLER_23_1234,VSS,Metal1,612.9600,113.4000,0.001738
FILLER_23_1227,VSS,Metal1,610.8060,112.9390,0.001742
FILLER_23_1220,VSS,Metal1,607.4460,112.9390,0.001744
FILLER_23_1205,VSS,Metal1,598.8000,113.4000,0.001761
FILLER_23_1201,VSS,Metal1,597.5880,113.0230,0.001761
FILLER_23_1193,VSS,Metal1,593.7480,113.0230,0.001765
FILLER_23_1187,VSS,Metal1,590.1600,113.4000,0.001765
FILLER_23_1155,VSS,Metal1,574.8000,113.4000,0.001773
FILLER_23_1148,VSS,Metal1,571.6800,113.4000,0.001781
FILLER_23_1134,VSS,Metal1,564.7200,113.4000,0.001786
